"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"575","BSU05640_ydgG",21.1008189832041,21.5370500898709,20.6645878765372,0.959490171137967,-0.0596600671255311,1,1
"576","BSU05650_ydgH",120.979402170468,121.031010073589,120.927794267347,0.999147195366058,-0.0012308619332448,0.98866833881822,1
"577","BSU05660_ydgI",25.6617178021091,29.6737487882673,21.6496868159509,0.729590553941434,-0.454841043934692,0.599107038207371,1
"578","BSU05670_ydgJ",12.8282843129199,14.2458876628979,11.4106809629419,0.800980692320071,-0.320160628070862,0.765441267179086,1
"579","BSU05680_ydgK",21.8758350008341,20.6915138184476,23.0601561832205,1.11447409723406,0.156363085663401,0.905679319314952,1
"580","BSU05690_ydhB",9.66792061102807,9.66399593952175,9.6718452825344,1.00081222540466,0.0011713179406671,0.881435131613835,1
"581","BSU05700_ydhC",80.3722698859577,70.7203392341143,90.0242005378012,1.27296053034733,0.348187687460047,0.380156211031491,1
"582","BSU05710_ydhD",767.616623434626,731.321484183312,803.911762685939,1.09925905374391,0.136531414959157,0.650623172982763,1
"583","BSU05720_ydhE",350.086957900998,326.972383035343,373.201532766654,1.14138548736795,0.190786124482878,0.784976908084676,1
"584","BSU05730_ydhF",210.04055408759,196.069168782483,224.011939392697,1.14251486240151,0.192212932699967,0.667373244555154,1
"585","BSU05740_phoB",1047.17849460717,1070.44115244681,1023.91583676753,0.95653631629078,-0.0641083512631734,0.742491114008036,1
"586","BSU05750_ydhG",172.119416968144,181.541435695777,162.697398240511,0.896199799329314,-0.158107691434922,0.587724622553003,1
"587","BSU05760_ydhH",34.993756271541,32.8375268049989,37.149985738083,1.13132715379855,0.178016183892596,0.61177645761127,1
"588","BSU05770_ydhI",9.72980427081499,10.063911485416,9.39569705621395,0.933602910739983,-0.0991190358733853,0.856264349319248,1
"589","BSU05780_ydhJ",70.5369356738671,68.5201676108925,72.5537037368417,1.05886640775391,0.082520582693303,0.916313932841645,1
"590","BSU05790_ydhK",31.2941089413445,29.9010024448347,32.6872154378543,1.09318125698829,0.12853262962629,0.754092970338387,1
"591","BSU05800_pbuE",26.1761346352358,25.2099271869777,27.1423420834939,1.07665293446442,0.106553263418085,0.790454452464835,1
"592","BSU05810_gmuB",27.103720105768,25.6098427328719,28.5975974786641,1.11666431445739,0.159195555872334,0.839853920980355,1
"593","BSU05820_gmuA",12.9291506628911,12.6639986545321,13.19430267125,1.04187492680506,0.0591820978579054,1,1
"594","BSU05830_gmuC",58.8290465166606,66.9928703697672,50.6652226635541,0.756277830519985,-0.40301176642018,0.365221723966655,1
"595","BSU05840_gmuD",131.965588401899,141.831707426517,122.09946937728,0.860875692697557,-0.216123162115416,0.588919101515187,1
"596","BSU05850_gmuR",90.8438107211301,81.1930528530303,100.49456858923,1.23772373445716,0.307689334417857,0.586151587292061,1
"597","BSU05860_gmuE",88.5719283169037,77.4478108134718,99.6960458203356,1.28726744853315,0.36431182557653,0.340231355647185,1
"598","BSU05870_gmuF",125.747547016457,117.358132976482,134.136961056431,1.14297115721253,0.192788997715575,0.61485606464122,1
"599","BSU05880_gmuG",102.900948279907,89.4935268531479,116.308369706666,1.29962885357641,0.378099678981256,0.314191601060907,1
"600","BSU05900_thiL",43.9831760048685,53.5925189782926,34.3738330314444,0.641392375032182,-0.64072089197878,0.202121788541708,1
"601","BSU05910_ydiB",47.3271611383069,56.4744515712164,38.1798707053973,0.676055625918758,-0.564786138416135,0.249790971046003,1
"602","BSU05920_ydiC",55.0026630714497,71.9746776390376,38.0306485038618,0.528389285667808,-0.920326882032064,0.0605181781884849,0.886000481829531
"603","BSU05930_rimI",50.4683222051763,56.5925216933029,44.3441227170498,0.7835685951117,-0.351868518344328,0.341377284004849,1
"604","BSU05940_gcp",52.3644015964347,58.8472850837651,45.8815181091043,0.779670940533537,-0.359062730690106,0.475950836316017,1
"605","BSU05950_ydiF",155.912329770283,159.149962746877,152.674696793689,0.959313430921205,-0.059925839229248,0.737916887347994,1
"606","BSU05960_moaC",154.897648426191,147.777121089298,162.018175763085,1.09636846738395,0.132732740570201,0.730977763110231,1
"607","BSU05970_ydiH",612.283757563465,642.264691468088,582.302823658843,0.906639943615484,-0.141398371798764,0.586313948315399,1
"608","BSU05980_tatAY",1293.13632443534,1349.78547558346,1236.48717328722,0.916061993297663,-0.126482860760822,0.53414286420503,1
"609","BSU05990_tatCY",656.96776704994,669.265988144787,644.669545955094,0.963248629654892,-0.0540198664203912,0.846897276046207,1
"610","BSU06000_ydiK",4.66934343358771,4.97292068166476,4.36576618551066,0.877907866418885,-0.187858553344411,1,1
"611","BSU06010_ydiL",84.7032326250198,85.24807232082,84.1583929292197,0.987217548010946,-0.0185600559476757,0.98706728241185,1
"612","BSU06020_groES",612.691354421652,675.073014027057,550.309694816248,0.815185444213582,-0.294799803624511,0.326101670643082,1
"613","BSU06030_groEL",1611.89413561413,1651.27242811241,1572.51584311584,0.95230551685127,-0.0705036044050344,0.63519026330085,1
"614","BSU06040_ydiM",18.7085141583461,16.2822839843984,21.1347443322938,1.29802086442817,0.376313573448861,0.69467790522833,1
"615","BSU06048_ydzU",5.49870491185874,3.10918624949118,7.88822357422629,2.53707013387094,1.34316340130539,0.355648106664116,1
"616","BSU06060_ydiO",223.958622221172,197.651057790849,250.266186651495,1.2662021111788,0.340507706127028,0.350823989123253,1
"617","BSU06070_ydiP",296.287074876541,278.717153934187,313.856995818896,1.12607706913155,0.171305569379915,0.660426927257047,1
"618","BSU06090_ydiR",122.817329273852,123.012814627849,122.621843919854,0.996821707484888,-0.00459260904972313,0.984171247211759,1
"619","BSU06100_ydiS",149.739993813062,164.977306287571,134.502681338553,0.81527989737026,-0.294632652446977,0.270950186107267,1
"620","BSU06110_ydjA",168.520277501666,175.768683922324,161.271871081008,0.917523346492586,-0.12418322691456,0.601171194259349,1
"621","BSU06120_ydjB",8.21061094493161,9.8912495960891,6.52997229377411,0.660176677409495,-0.599075922670444,0.650675664486079,1
"622","BSU06130_ydjC",4.66210694906047,1.80914266493315,7.51507123318779,4.1539406365531,2.05448059895521,0.239242764668023,1
"623","BSU06140_gutR",231.77830888725,233.798364739089,229.75825303541,0.982719675100433,-0.0251481544341049,1,1
"624","BSU06150_gutB",45.2426339385532,37.3648267611346,53.1204411159717,1.42166967494749,0.507586293596552,0.297705856564955,1
"625","BSU06160_gutP",62.9152241519133,57.8290869230149,68.0013613808118,1.17590238751891,0.233768306018472,0.564986008619355,1
"626","BSU06170_ydjE",1920.71407083097,2201.08168084598,1640.34646081596,0.745245610415286,-0.424212122290171,0.0610723271064993,0.886000481829531
"627","BSU06180_pspA",42.940317289974,52.8650528289558,33.0155817509922,0.624525655120666,-0.679167256832957,0.11948461904365,0.975126365583397
"628","BSU06190_ydjG",21.0101331900887,20.6915138184476,21.3287525617299,1.03079710594757,0.0437603918241824,0.97250365586134,1
"629","BSU06200_ydjH",16.2161479779785,20.4096683946398,12.0226275613171,0.589065306150422,-0.763500508986923,0.293727983245787,1
"630","BSU06210_ydjI",31.7838428496394,31.8282152318543,31.7394704674244,0.997211758064867,-0.00402820122575223,1,1
"631","BSU06220_ydjJ",6.94165237634956,6.55480969003057,7.32849506266855,1.11803323196625,0.160963070900574,0.833779135234555,1
"632","BSU06230_iolT",56.8750858672388,62.4655704136314,51.2846013208461,0.821005891425505,-0.28453552026569,0.550104684917333,1
"633","BSU06240_bdhA",276.956541680812,258.444601078451,295.468482283174,1.14325654724543,0.193149181249816,0.467816558256462,1
"634","BSU06250_ydjM",390.609627191821,397.211555193506,384.007699190137,0.966758630682494,-0.0487723559441591,0.772737995337475,1
"635","BSU06260_ydjN",407.817346453658,360.110800680967,455.523892226348,1.26495481769765,0.339085854921432,0.255841083168412,1
"636","BSU06269_ydzJ",17.512090048918,18.2552019510528,16.7689781467831,0.918586285254215,-0.122512851001309,1,1
