"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"
"8712"	614	322	126	61	30	7	2	1	0	0	0	0	0	0	0	0	0
"8713"	583	374	129	53	19	2	2	1	0	0	0	0	0	0	0	0	0
"8714"	581	337	148	62	18	10	4	1	1	1	0	0	0	0	0	0	0
"8715"	581	330	150	62	30	5	1	3	1	0	0	0	0	0	0	0	0
"8716"	587	343	152	53	17	8	2	1	0	0	0	0	0	0	0	0	0
"8717"	588	333	150	55	26	5	5	1	0	0	0	0	0	0	0	0	0
"8718"	593	333	145	64	20	2	3	3	0	0	0	0	0	0	0	0	0
"8719"	567	373	127	54	28	9	3	2	0	0	0	0	0	0	0	0	0
"8720"	612	337	133	51	20	7	3	0	0	0	0	0	0	0	0	0	0
"8721"	589	322	155	60	25	10	1	0	0	1	0	0	0	0	0	0	0
"8722"	590	338	141	63	19	7	1	2	1	0	0	0	0	1	0	0	0
"8723"	617	318	127	63	22	8	3	4	1	0	0	0	0	0	0	0	0
"8724"	591	346	134	57	18	9	4	4	0	0	0	0	0	0	0	0	0
"8725"	604	343	121	51	27	12	3	0	1	1	0	0	0	0	0	0	0
"8726"	600	323	147	56	19	14	3	1	0	0	0	0	0	0	0	0	0
"8727"	596	344	142	52	15	9	3	1	0	1	0	0	0	0	0	0	0
"8728"	607	310	160	55	21	8	1	1	0	0	0	0	0	0	0	0	0
"8729"	591	349	143	52	19	6	2	0	0	1	0	0	0	0	0	0	0
"8730"	577	331	167	56	16	11	4	0	0	1	0	0	0	0	0	0	0
"8731"	607	334	139	43	28	9	2	0	1	0	0	0	0	0	0	0	0
"8732"	589	340	139	62	22	5	4	1	1	0	0	0	0	0	0	0	0
"8733"	594	324	158	53	23	5	4	2	0	0	0	0	0	0	0	0	0
"8734"	597	339	141	58	15	11	1	0	1	0	0	0	0	0	0	0	0
"8735"	600	314	157	67	19	3	2	1	0	0	0	0	0	0	0	0	0
"8736"	596	333	141	62	16	11	2	1	1	0	0	0	0	0	0	0	0
"8737"	592	341	162	49	12	4	3	0	0	0	0	0	0	0	0	0	0
"8738"	584	331	143	65	25	12	1	2	0	0	0	0	0	0	0	0	0
"8739"	592	325	158	60	20	7	0	0	0	1	0	0	0	0	0	0	0
"8740"	614	313	141	59	23	10	2	1	0	0	0	0	0	0	0	0	0
"8741"	612	307	160	53	18	9	2	2	0	0	0	0	0	0	0	0	0
"8742"	571	357	147	54	17	11	4	2	0	0	0	0	0	0	0	0	0
"8743"	606	320	148	54	21	6	5	2	0	1	0	0	0	0	0	0	0
"8744"	609	330	136	55	20	8	5	0	0	0	0	0	0	0	0	0	0
"8745"	603	326	141	64	16	12	0	1	0	0	0	0	0	0	0	0	0
"8746"	588	339	135	71	18	9	1	0	1	1	0	0	0	0	0	0	0
"8747"	608	325	131	67	19	11	1	1	0	0	0	0	0	0	0	0	0
"8748"	583	329	162	53	21	9	5	1	0	0	0	0	0	0	0	0	0
"8749"	600	320	139	70	18	10	3	2	0	0	1	0	0	0	0	0	0
"8750"	595	322	156	55	24	9	1	0	1	0	0	0	0	0	0	0	0
"8751"	618	310	152	47	21	11	3	0	1	0	0	0	0	0	0	0	0
"8752"	575	332	153	71	22	8	0	1	1	0	0	0	0	0	0	0	0
"8753"	615	321	124	61	22	14	4	1	0	0	1	0	0	0	0	0	0
"8754"	589	337	144	56	23	9	3	1	0	1	0	0	0	0	0	0	0
"8755"	607	310	164	44	23	11	2	2	0	0	0	0	0	0	0	0	0
"8756"	601	331	132	61	23	10	2	1	1	1	0	0	0	0	0	0	0
"8757"	584	323	173	43	22	11	5	2	0	0	0	0	0	0	0	0	0
"8758"	592	314	162	58	27	8	2	0	0	0	0	0	0	0	0	0	0
"8759"	609	318	138	67	20	7	3	0	1	0	0	0	0	0	0	0	0
"8760"	594	339	139	62	19	9	0	0	1	0	0	0	0	0	0	0	0
"8761"	586	361	133	50	18	10	2	2	1	0	0	0	0	0	0	0	0
"8762"	589	339	148	57	16	7	3	3	1	0	0	0	0	0	0	0	0
"8763"	570	375	129	47	24	11	6	1	0	0	0	0	0	0	0	0	0
"8764"	590	324	150	55	26	16	1	0	1	0	0	0	0	0	0	0	0
"8765"	595	355	129	52	23	4	3	2	0	0	0	0	0	0	0	0	0
"8766"	598	334	148	49	24	4	4	2	0	0	0	0	0	0	0	0	0
"8767"	568	350	148	64	26	5	2	0	0	0	0	0	0	0	0	0	0
"8768"	589	334	143	56	24	11	2	3	1	0	0	0	0	0	0	0	0
"8769"	591	338	137	71	20	3	3	0	0	0	0	0	0	0	0	0	0
"8770"	588	339	147	51	22	8	4	3	0	1	0	0	0	0	0	0	0
"8771"	581	345	150	47	23	10	4	2	0	1	0	0	0	0	0	0	0
"8772"	628	312	131	58	19	10	1	2	1	1	0	0	0	0	0	0	0
"8773"	597	345	123	59	24	10	5	0	0	0	0	0	0	0	0	0	0
"8774"	594	359	134	45	24	7	0	0	0	0	0	0	0	0	0	0	0
"8775"	584	350	132	52	27	13	2	1	0	0	0	1	0	1	0	0	0
"8776"	575	359	140	57	18	10	3	0	0	0	0	1	0	0	0	0	0
"8777"	610	350	134	46	17	5	0	1	0	0	0	0	0	0	0	0	0
"8778"	589	345	129	62	21	11	5	0	1	0	0	0	0	0	0	0	0
"8779"	599	338	137	49	26	6	7	0	0	1	0	0	0	0	0	0	0
"8780"	593	337	137	65	18	10	3	0	0	0	0	0	0	0	0	0	0
"8781"	600	332	137	59	21	9	4	0	1	0	0	0	0	0	0	0	0
"8782"	609	321	131	62	28	8	2	1	0	0	0	1	0	0	0	0	0
"8783"	599	320	153	63	19	4	3	1	1	0	0	0	0	0	0	0	0
"8784"	600	321	141	65	25	7	1	2	1	0	0	0	0	0	0	0	0
"8785"	600	338	142	56	16	7	3	1	0	0	0	0	0	0	0	0	0
"8786"	602	327	130	58	33	11	2	0	0	0	0	0	0	0	0	0	0
"8787"	603	317	153	57	19	9	3	2	0	0	0	0	0	0	0	0	0
"8788"	574	347	152	50	29	7	2	1	1	0	0	0	0	0	0	0	0
"8789"	599	314	163	49	20	10	4	2	0	1	1	0	0	0	0	0	0
"8790"	598	318	161	53	22	7	2	0	2	0	0	0	0	0	0	0	0
"8791"	620	317	147	48	19	7	3	2	0	0	0	0	0	0	0	0	0
"8792"	583	341	147	58	23	5	5	0	0	1	0	0	0	0	0	0	0
"8793"	610	313	141	69	20	6	3	1	0	0	0	0	0	0	0	0	0
"8794"	582	355	146	50	22	6	2	0	0	0	0	0	0	0	0	0	0
"8795"	614	314	159	42	20	10	2	0	2	0	0	0	0	0	0	0	0
"8796"	598	327	142	60	15	10	8	3	0	0	0	0	0	0	0	0	0
"8797"	596	358	153	36	12	5	3	0	0	0	0	0	0	0	0	0	0
"8798"	561	359	149	64	16	10	4	0	0	0	0	0	0	0	0	0	0
"8799"	581	352	129	65	25	6	5	0	0	0	0	0	0	0	0	0	0
"8800"	582	345	142	58	21	10	2	2	1	0	0	0	0	0	0	0	0
"8801"	586	351	135	54	22	12	1	1	1	0	0	0	0	0	0	0	0
"8802"	606	334	131	56	27	6	1	1	0	0	1	0	0	0	0	0	0
"8803"	586	353	140	60	17	4	1	1	1	0	0	0	0	0	0	0	0
"8804"	601	329	150	47	23	9	3	0	1	0	0	0	0	0	0	0	0
"8805"	593	320	165	50	21	9	5	0	0	0	0	0	0	0	0	0	0
"8806"	595	347	131	56	22	7	4	1	0	0	0	0	0	0	0	0	0
"8807"	604	309	160	53	22	7	3	3	0	2	0	0	0	0	0	0	0
"8808"	583	337	139	68	20	11	3	1	0	1	0	0	0	0	0	0	0
"8809"	598	316	156	62	20	6	2	1	1	1	0	0	0	0	0	0	0
"8810"	588	340	150	50	23	8	1	1	1	1	0	0	0	0	0	0	0
"8811"	584	367	125	43	25	11	6	1	0	1	0	0	0	0	0	0	0
"8812"	589	343	144	49	25	8	4	0	0	1	0	0	0	0	0	0	0
"8813"	575	337	156	47	27	16	3	1	1	0	0	0	0	0	0	0	0
"8814"	594	338	137	55	24	8	7	0	0	0	0	0	0	0	0	0	0
"8815"	592	315	161	61	23	7	2	0	2	0	0	0	0	0	0	0	0
"8816"	587	334	141	64	20	10	7	0	0	0	0	0	0	0	0	0	0
"8817"	608	321	141	49	29	8	5	1	1	0	0	0	0	0	0	0	0
"8818"	602	340	133	51	26	6	4	1	0	0	0	0	0	0	0	0	0
"8819"	600	327	143	64	17	6	5	1	0	0	0	0	0	0	0	0	0
"8820"	583	322	152	63	26	9	3	3	1	0	1	0	0	0	0	0	0
"8821"	582	327	168	53	18	10	3	1	1	0	0	0	0	0	0	0	0
"8822"	612	328	124	65	18	11	3	2	0	0	0	0	0	0	0	0	0
"8823"	577	337	160	55	22	7	2	1	2	0	0	0	0	0	0	0	0
"8824"	613	315	146	44	27	14	2	0	1	0	1	0	0	0	0	0	0
"8825"	592	345	125	70	18	7	4	0	0	1	0	0	1	0	0	0	0
"8826"	609	323	132	62	23	11	1	1	1	0	0	0	0	0	0	0	0
"8827"	576	354	132	63	22	14	2	0	0	0	0	0	0	0	0	0	0
"8828"	586	338	141	66	13	6	7	4	2	0	0	0	0	0	0	0	0
"8829"	605	327	142	57	21	8	1	1	1	0	0	0	0	0	0	0	0
"8830"	609	325	135	56	23	10	4	1	0	0	0	0	0	0	0	0	0
"8831"	591	348	132	58	27	4	3	0	0	0	0	0	0	0	0	0	0
"8832"	596	350	134	56	18	7	1	1	0	0	0	0	0	0	0	0	0
"8833"	584	351	136	54	28	5	5	0	0	0	0	0	0	0	0	0	0
"8834"	624	299	137	63	25	10	4	1	0	0	0	0	0	0	0	0	0
"8835"	608	321	130	59	31	5	5	4	0	0	0	0	0	0	0	0	0
"8836"	585	329	151	58	23	11	3	2	0	1	0	0	0	0	0	0	0
"8837"	615	332	126	57	15	8	8	1	0	1	0	0	0	0	0	0	0
"8838"	581	333	156	56	18	17	1	0	0	0	1	0	0	0	0	0	0
"8839"	574	339	153	55	31	8	3	0	0	0	0	0	0	0	0	0	0
"8840"	586	358	136	53	25	2	2	0	0	1	0	0	0	0	0	0	0
"8841"	589	344	146	57	16	9	1	1	0	0	0	0	0	0	0	0	0
"8842"	606	331	148	46	22	8	2	0	0	0	0	0	0	0	0	0	0
"8843"	589	335	148	57	18	9	4	3	0	0	0	0	0	0	0	0	0
"8844"	602	322	153	51	24	6	4	1	0	0	0	0	0	0	0	0	0
"8845"	587	343	147	56	17	7	3	2	0	1	0	0	0	0	0	0	0
"8846"	622	329	137	42	13	15	4	0	1	0	0	0	0	0	0	0	0
"8847"	579	336	151	59	27	4	4	2	0	1	0	0	0	0	0	0	0
"8848"	617	311	151	43	21	7	7	5	1	0	0	0	0	0	0	0	0
"8849"	614	329	128	54	27	7	2	1	0	1	0	0	0	0	0	0	0
"8850"	599	325	147	56	26	6	1	1	2	0	0	0	0	0	0	0	0
"8851"	601	340	142	53	18	3	4	2	0	0	0	0	0	0	0	0	0
"8852"	590	350	130	65	17	6	2	1	2	0	0	0	0	0	0	0	0
"8853"	602	331	145	60	14	7	1	2	0	0	0	0	1	0	0	0	0
"8854"	581	338	143	61	25	10	4	1	0	0	0	0	0	0	0	0	0
"8855"	604	338	137	44	26	7	5	2	0	0	0	0	0	0	0	0	0
"8856"	593	342	137	51	27	7	4	1	1	0	0	0	0	0	0	0	0
"8857"	588	325	166	44	21	10	5	3	1	0	0	0	0	0	0	0	0
"8858"	578	339	150	64	19	10	1	0	1	0	1	0	0	0	0	0	0
"8859"	582	341	146	59	22	9	2	2	0	0	0	0	0	0	0	0	0
"8860"	586	341	143	60	23	6	3	0	0	0	1	0	0	0	0	0	0
"8861"	605	305	163	52	21	14	1	1	1	0	0	0	0	0	0	0	0
"8862"	574	349	148	61	20	6	4	1	0	0	0	0	0	0	0	0	0
"8863"	588	347	135	49	25	12	4	2	0	1	0	0	0	0	0	0	0
"8864"	608	313	146	62	20	8	3	2	0	0	1	0	0	0	0	0	0
"8865"	619	323	145	49	16	10	0	1	0	0	0	0	0	0	0	0	0
"8866"	584	354	143	60	13	6	3	0	0	0	0	0	0	0	0	0	0
"8867"	609	322	152	46	22	9	2	0	1	0	0	0	0	0	0	0	0
"8868"	591	323	156	64	22	7	0	0	0	0	0	0	0	0	0	0	0
"8869"	608	334	123	67	24	5	1	0	1	0	0	0	0	0	0	0	0
"8870"	617	330	124	47	28	10	4	1	1	0	0	1	0	0	0	0	0
"8871"	593	316	160	50	35	6	3	0	0	0	0	0	0	0	0	0	0
"8872"	589	322	171	49	19	8	4	1	0	0	0	0	0	0	0	0	0
"8873"	608	340	137	49	19	3	6	1	0	0	0	0	0	0	0	0	0
"8874"	595	317	157	70	16	5	1	2	0	0	0	0	0	0	0	0	0
"8875"	567	359	155	51	21	7	1	0	0	2	0	0	0	0	0	0	0
"8876"	613	333	142	45	18	9	1	0	2	0	0	0	0	0	0	0	0
"8877"	590	338	150	49	17	14	2	3	0	0	0	0	0	0	0	0	0
"8878"	597	347	119	61	17	14	6	2	0	0	0	0	0	0	0	0	0
"8879"	577	349	144	58	27	5	1	1	1	0	0	0	0	0	0	0	0
"8880"	575	365	135	43	30	10	3	0	1	1	0	0	0	0	0	0	0
"8881"	588	345	144	57	19	7	2	0	1	0	0	0	0	0	0	0	0
"8882"	578	340	160	58	13	10	2	1	0	1	0	0	0	0	0	0	0
"8883"	610	322	131	60	21	12	5	2	0	0	0	0	0	0	0	0	0
"8884"	608	331	137	53	26	4	2	2	0	0	0	0	0	0	0	0	0
"8885"	580	343	141	57	27	10	3	0	1	0	1	0	0	0	0	0	0
"8886"	594	335	144	52	21	9	3	5	0	0	0	0	0	0	0	0	0
"8887"	607	328	158	44	16	3	5	2	0	0	0	0	0	0	0	0	0
"8888"	586	330	163	45	19	11	5	2	1	1	0	0	0	0	0	0	0
"8889"	614	308	152	64	18	4	2	1	0	0	0	0	0	0	0	0	0
"8890"	573	344	141	70	26	4	4	0	0	1	0	0	0	0	0	0	0
"8891"	595	323	151	60	24	7	2	1	0	0	0	0	0	0	0	0	0
"8892"	597	339	150	48	19	6	3	0	1	0	0	0	0	0	0	0	0
"8893"	587	332	146	57	28	7	4	2	0	0	0	0	0	0	0	0	0
"8894"	607	327	140	57	18	9	2	1	1	0	0	1	0	0	0	0	0
"8895"	598	326	141	64	24	5	2	3	0	0	0	0	0	0	0	0	0
"8896"	574	348	152	51	19	13	2	1	2	1	0	0	0	0	0	0	0
"8897"	589	346	147	54	17	7	2	0	1	0	0	0	0	0	0	0	0
"8898"	600	339	158	40	9	8	5	4	0	0	0	0	0	0	0	0	0
"8899"	597	326	151	58	17	8	5	1	0	0	0	0	0	0	0	0	0
"8900"	598	334	128	71	20	7	3	0	0	1	1	0	0	0	0	0	0
"8901"	579	349	142	60	22	5	6	0	0	0	0	0	0	0	0	0	0
"8902"	597	343	136	52	26	5	2	0	0	1	1	0	0	0	0	0	0
"8903"	564	335	153	68	31	9	0	2	1	0	0	0	0	0	0	0	0
"8904"	593	341	145	60	12	10	2	0	0	0	0	0	0	0	0	0	0
"8905"	600	317	157	58	19	10	1	0	0	1	0	0	0	0	0	0	0
"8906"	598	321	153	59	22	10	0	0	0	0	0	0	0	0	0	0	0
"8907"	605	315	150	69	15	5	2	1	1	0	0	0	0	0	0	0	0
"8908"	594	357	114	61	20	7	5	5	0	0	0	0	0	0	0	0	0
"8909"	608	327	131	60	23	11	2	1	0	0	0	0	0	0	0	0	0
"8910"	598	346	147	47	12	9	2	1	1	0	0	0	0	0	0	0	0
"8911"	617	313	138	57	26	7	3	1	1	0	0	0	0	0	0	0	0
"8912"	581	356	141	54	17	8	4	0	1	1	0	0	0	0	0	0	0
"8913"	586	363	134	50	15	8	5	1	0	0	0	1	0	0	0	0	0
"8914"	580	332	156	61	22	6	3	3	0	0	0	0	0	0	0	0	0
"8915"	579	359	131	56	16	13	4	4	0	1	0	0	0	0	0	0	0
"8916"	594	309	155	59	34	4	5	3	0	0	0	0	0	0	0	0	0
"8917"	580	327	159	61	20	6	6	2	2	0	0	0	0	0	0	0	0
"8918"	601	328	135	57	27	10	4	1	0	0	0	0	0	0	0	0	0
"8919"	628	301	146	56	19	7	4	2	0	0	0	0	0	0	0	0	0
"8920"	605	317	142	69	20	6	3	1	0	0	0	0	0	0	0	0	0
"8921"	612	332	132	63	12	7	2	3	0	0	0	0	0	0	0	0	0
"8922"	616	326	139	43	20	11	3	2	2	1	0	0	0	0	0	0	0
"8923"	581	335	158	59	21	6	2	1	0	0	0	0	0	0	0	0	0
"8924"	616	296	142	64	27	14	2	2	0	0	0	0	0	0	0	0	0
"8925"	573	358	133	72	20	5	2	0	0	0	0	0	0	0	0	0	0
"8926"	586	349	135	57	16	16	0	3	0	1	0	0	0	0	0	0	0
"8927"	590	348	124	65	21	8	3	3	0	1	0	0	0	0	0	0	0
"8928"	579	339	148	62	21	9	2	1	1	1	0	0	0	0	0	0	0
"8929"	555	350	165	60	22	7	2	1	0	0	1	0	0	0	0	0	0
"8930"	596	330	142	54	24	14	1	2	0	0	0	0	0	0	0	0	0
"8931"	591	336	152	49	22	9	2	2	0	0	0	0	0	0	0	0	0
"8932"	598	333	136	60	23	9	2	2	0	0	0	0	0	0	0	0	0
"8933"	617	321	141	55	13	10	5	1	0	0	0	0	0	0	0	0	0
"8934"	598	337	140	61	16	7	4	0	0	0	0	0	0	0	0	0	0
"8935"	608	311	156	51	23	11	2	0	1	0	0	0	0	0	0	0	0
"8936"	629	314	140	48	16	9	5	1	1	0	0	0	0	0	0	0	0
"8937"	620	305	149	56	20	6	6	0	1	0	0	0	0	0	0	0	0
"8938"	585	360	128	46	29	8	5	2	0	0	0	0	0	0	0	0	0
"8939"	585	342	159	43	23	6	4	0	1	0	0	0	0	0	0	0	0
"8940"	591	322	161	59	18	8	3	1	0	0	0	0	0	0	0	0	0
"8941"	616	321	146	49	18	9	3	1	0	0	0	0	0	0	0	0	0
"8942"	591	343	141	64	13	6	4	0	0	1	0	0	0	0	0	0	0
"8943"	614	324	136	55	23	9	2	0	0	0	0	0	0	0	0	0	0
"8944"	614	312	145	53	23	10	3	2	1	0	0	0	0	0	0	0	0
"8945"	619	328	112	74	19	10	0	0	1	0	0	0	0	0	0	0	0
"8946"	612	338	134	47	17	11	2	1	0	0	0	0	1	0	0	0	0
"8947"	593	338	151	55	17	7	2	0	0	0	0	0	0	0	0	0	0
"8948"	603	336	129	56	27	8	4	0	0	0	0	0	0	0	0	0	0
"8949"	605	333	145	54	16	5	3	1	1	0	0	0	0	0	0	0	0
"8950"	593	326	149	56	28	5	4	1	1	0	0	0	0	0	0	0	0
"8951"	590	324	157	57	25	5	4	1	0	0	0	0	0	0	0	0	0
"8952"	579	348	144	53	21	15	1	1	0	1	0	0	0	0	0	0	0
"8953"	587	341	134	64	26	9	1	0	0	0	1	0	0	0	0	0	0
"8954"	597	316	160	51	27	7	5	0	0	0	0	0	0	0	0	0	0
"8955"	578	361	133	59	17	7	6	1	1	0	0	0	0	0	0	0	0
"8956"	594	332	142	57	27	7	3	1	0	0	0	0	0	0	0	0	0
"8957"	607	317	144	67	14	11	3	0	0	0	0	0	0	0	0	0	0
"8958"	586	349	142	48	24	11	2	1	0	0	0	0	0	0	0	0	0
"8959"	566	339	163	54	27	7	4	1	1	0	1	0	0	0	0	0	0
"8960"	593	334	147	61	14	8	3	2	1	0	0	0	0	0	0	0	0
"8961"	587	322	159	58	23	9	2	2	1	0	0	0	0	0	0	0	0
"8962"	590	338	138	67	20	6	4	0	0	0	0	0	0	0	0	0	0
"8963"	596	330	150	51	22	5	4	2	1	2	0	0	0	0	0	0	0
"8964"	567	350	157	60	19	6	2	2	0	0	0	0	0	0	0	0	0
"8965"	583	342	152	57	8	10	8	3	0	0	0	0	0	0	0	0	0
"8966"	614	326	142	53	14	7	4	2	1	0	0	0	0	0	0	0	0
"8967"	598	341	134	58	20	10	2	0	0	0	0	0	0	0	0	0	0
"8968"	595	329	150	57	17	12	2	0	1	0	0	0	0	0	0	0	0
"8969"	613	331	138	60	13	3	5	0	0	0	0	0	0	0	0	0	0
"8970"	606	318	162	40	27	5	4	1	0	0	0	0	0	0	0	0	0
"8971"	573	359	148	49	18	13	1	1	1	0	0	0	0	0	0	0	0
"8972"	598	345	137	56	18	5	3	1	0	0	0	0	0	0	0	0	0
"8973"	599	323	146	59	24	9	3	0	0	0	0	0	0	0	0	0	0
"8974"	587	336	148	63	16	9	3	1	0	0	0	0	0	0	0	0	0
"8975"	590	345	138	53	16	13	6	1	1	0	0	0	0	0	0	0	0
"8976"	608	313	145	61	30	4	1	1	0	0	0	0	0	0	0	0	0
"8977"	597	341	143	48	24	6	3	0	0	0	1	0	0	0	0	0	0
"8978"	572	356	148	53	24	9	1	0	0	0	0	0	0	0	0	0	0
"8979"	591	324	144	60	25	12	2	4	0	0	0	1	0	0	0	0	0
"8980"	592	330	151	50	28	7	3	0	2	0	0	0	0	0	0	0	0
"8981"	567	347	159	66	15	9	0	0	0	0	0	0	0	0	0	0	0
"8982"	574	342	163	54	23	6	0	1	0	0	0	0	0	0	0	0	0
"8983"	609	320	152	45	22	12	1	1	1	0	0	0	0	0	0	0	0
"8984"	605	323	138	62	25	7	2	0	1	0	0	0	0	0	0	0	0
"8985"	588	338	142	66	17	6	3	2	1	0	0	0	0	0	0	0	0
"8986"	581	347	140	60	20	6	4	4	1	0	0	0	0	0	0	0	0
"8987"	592	359	133	46	21	8	3	1	0	0	0	0	0	0	0	0	0
"8988"	597	332	142	63	23	5	1	0	0	0	0	0	0	0	0	0	0
"8989"	603	324	154	54	15	9	2	1	0	1	0	0	0	0	0	0	0
"8990"	602	324	135	68	23	7	2	2	0	0	0	0	0	0	0	0	0
"8991"	614	311	140	60	27	8	2	0	1	0	0	0	0	0	0	0	0
"8992"	613	327	139	58	17	3	5	1	0	0	0	0	0	0	0	0	0
"8993"	588	338	140	54	29	12	1	1	0	0	0	0	0	0	0	0	0
"8994"	591	334	149	59	17	13	0	0	0	0	0	0	0	0	0	0	0
"8995"	608	318	136	57	25	10	7	0	1	0	0	1	0	0	0	0	0
"8996"	600	345	137	55	18	8	0	0	0	0	0	0	0	0	0	0	0
"8997"	584	351	151	47	20	6	2	2	0	0	0	0	0	0	0	0	0
"8998"	610	314	147	57	17	9	7	2	0	0	0	0	0	0	0	0	0
"8999"	580	363	133	48	21	13	3	2	0	0	0	0	0	0	0	0	0
"9000"	588	338	153	56	17	7	2	2	0	0	0	0	0	0	0	0	0
"9001"	602	318	146	61	27	7	1	1	0	0	0	0	0	0	0	0	0
"9002"	577	359	142	56	18	5	3	3	0	0	0	0	0	0	0	0	0
"9003"	580	356	140	59	21	6	0	0	0	1	0	0	0	0	0	0	0
"9004"	593	349	135	55	21	8	1	1	0	0	0	0	0	0	0	0	0
"9005"	593	324	154	58	21	10	2	1	0	0	0	0	0	0	0	0	0
"9006"	581	337	141	66	26	5	6	1	0	0	0	0	0	0	0	0	0
"9007"	595	342	136	50	29	7	4	0	0	0	0	0	0	0	0	0	0
"9008"	589	325	156	54	22	11	3	0	1	1	0	1	0	0	0	0	0
"9009"	591	345	140	50	20	11	3	2	0	1	0	0	0	0	0	0	0
"9010"	595	329	151	57	17	7	4	1	1	0	1	0	0	0	0	0	0
"9011"	588	347	142	60	19	3	4	0	0	0	0	0	0	0	0	0	0
"9012"	582	345	152	49	22	8	4	1	0	0	0	0	0	0	0	0	0
"9013"	586	327	156	58	24	6	4	1	0	1	0	0	0	0	0	0	0
"9014"	609	318	144	58	21	9	1	2	1	0	0	0	0	0	0	0	0
"9015"	578	337	137	64	29	14	3	0	1	0	0	0	0	0	0	0	0
"9016"	600	310	151	63	20	8	8	1	1	1	0	0	0	0	0	0	0
"9017"	616	309	147	57	23	6	2	2	0	1	0	0	0	0	0	0	0
"9018"	590	323	145	65	26	7	5	0	1	1	0	0	0	0	0	0	0
"9019"	603	329	142	55	21	9	3	1	0	0	0	0	0	0	0	0	0
"9020"	588	330	158	61	16	9	1	0	0	0	0	0	0	0	0	0	0
"9021"	607	329	145	51	15	13	3	0	0	0	0	0	0	0	0	0	0
"9022"	587	334	142	67	21	8	4	0	0	0	0	0	0	0	0	0	0
"9023"	597	329	133	66	26	9	1	1	1	0	0	0	0	0	0	0	0
"9024"	590	328	154	63	22	5	0	1	0	0	0	0	0	0	0	0	0
"9025"	614	304	155	58	21	4	6	1	0	0	0	0	0	0	0	0	0
"9026"	603	322	154	51	16	11	4	1	1	0	0	0	0	0	0	0	0
"9027"	596	345	128	60	15	9	5	5	0	0	0	0	0	0	0	0	0
"9028"	571	341	156	65	22	5	3	0	0	0	0	0	0	0	0	0	0
"9029"	616	322	144	45	19	12	1	2	1	1	0	0	0	0	0	0	0
"9030"	604	328	138	61	16	11	3	2	0	0	0	0	0	0	0	0	0
"9031"	594	356	112	68	18	8	4	3	0	0	0	0	0	0	0	0	0
"9032"	610	303	145	58	33	11	1	0	1	1	0	0	0	0	0	0	0
"9033"	590	349	139	47	24	9	4	1	0	0	0	0	0	0	0	0	0
"9034"	597	346	139	49	23	3	4	2	0	0	0	0	0	0	0	0	0
"9035"	580	356	139	48	27	9	2	0	1	1	0	0	0	0	0	0	0
"9036"	615	323	132	64	17	8	3	1	0	0	0	0	0	0	0	0	0
"9037"	607	296	159	60	31	5	3	2	0	0	0	0	0	0	0	0	0
"9038"	608	308	157	60	15	6	4	2	1	2	0	0	0	0	0	0	0
"9039"	589	356	139	43	20	9	2	2	3	0	0	0	0	0	0	0	0
"9040"	589	326	145	67	17	12	4	2	0	1	0	0	0	0	0	0	0
"9041"	588	315	145	82	23	6	1	3	0	0	0	0	0	0	0	0	0
"9042"	591	358	131	53	12	11	4	3	0	0	0	0	0	0	0	0	0
"9043"	599	350	137	49	21	3	1	2	1	0	0	0	0	0	0	0	0
"9044"	600	316	158	52	19	14	1	2	1	0	0	0	0	0	0	0	0
"9045"	590	311	173	50	27	10	1	1	0	0	0	0	0	0	0	0	0
"9046"	612	314	161	46	15	7	5	2	1	0	0	0	0	0	0	0	0
"9047"	609	319	151	48	20	12	2	1	0	1	0	0	0	0	0	0	0
"9048"	576	348	157	52	16	12	1	1	0	0	0	0	0	0	0	0	0
"9049"	571	344	150	69	15	8	2	4	0	0	0	0	0	0	0	0	0
"9050"	602	330	139	55	19	12	4	1	1	0	0	0	0	0	0	0	0
"9051"	594	334	148	52	22	9	2	0	2	0	0	0	0	0	0	0	0
"9052"	589	326	154	53	30	9	2	0	0	0	0	0	0	0	0	0	0
"9053"	583	332	144	70	26	6	0	2	0	0	0	0	0	0	0	0	0
"9054"	595	343	134	48	29	10	3	1	0	0	0	0	0	0	0	0	0
"9055"	602	322	143	64	23	5	3	0	0	1	0	0	0	0	0	0	0
"9056"	614	305	140	68	18	10	5	1	2	0	0	0	0	0	0	0	0
"9057"	587	345	142	60	18	6	4	1	0	0	0	0	0	0	0	0	0
"9058"	609	310	148	62	23	10	0	1	0	0	0	0	0	0	0	0	0
"9059"	604	325	149	44	27	7	4	2	1	0	0	0	0	0	0	0	0
"9060"	610	329	141	50	20	10	2	0	1	0	0	0	0	0	0	0	0
"9061"	618	323	138	53	22	5	4	0	0	0	0	0	0	0	0	0	0
"9062"	584	346	141	61	17	9	2	2	1	0	0	0	0	0	0	0	0
"9063"	573	347	159	56	13	12	2	0	1	0	0	0	0	0	0	0	0
"9064"	611	324	129	54	31	9	3	1	0	1	0	0	0	0	0	0	0
"9065"	581	345	150	49	26	5	4	2	0	0	0	1	0	0	0	0	0
"9066"	600	348	126	52	24	4	7	1	1	0	0	0	0	0	0	0	0
"9067"	623	307	132	67	26	3	4	1	0	0	0	0	0	0	0	0	0
